DATA_YEAR,STATE_ABBR,POPULATION_GROUP_DESC,TIME_0001_0600_CNT,TIME_0601_1200_CNT,TIME_1201_1800_CNT,TIME_1801_0000_CNT,FIREARM_INJURY_CNT,FIREARM_NO_INJURY_CNT,KNIFE_INJURY_CNT,KNIFE_NO_INJURY_CNT,HANDS_FISTS_FEET_INJURY_CNT,HANDS_FISTS_FEET_NO_INJURY_CNT,OTHER_INJURY_CNT,OTHER_NO_INJURY_CNT,LEOKA_FELONY_KILLED,LEOKA_ACCIDENT_KILLED,TOTAL_ASSAULTED
2022,AZ,"Cities from 10,000 thru 24,999",4,2,15,6,0,2,0,2,6,7,3,7,0,0,27
2022,AL,"Cities from 25,000 thru 49,999",0,0,0,2,0,0,0,0,0,1,0,1,0,0,2
2022,CO,"Cities from 10,000 thru 24,999",1,1,0,1,0,0,0,0,2,1,0,0,0,0,3
2022,GA,"MSA counties from 25,000 thru 99,999",0,0,2,1,0,1,0,0,1,0,0,1,0,0,3
2022,CT,"Cities from 50,000 thru 99,999",2,1,4,5,0,0,1,0,8,3,0,0,0,0,12
2022,CA,"MSA counties under 10,000",0,0,1,1,0,0,0,0,1,0,1,0,0,0,2
2022,IA,"Cities from 10,000 thru 24,999",2,0,0,1,0,0,0,0,1,2,0,0,0,0,3
2022,IA,"Cities from 10,000 thru 24,999",2,1,2,0,0,0,0,0,2,1,0,2,0,0,5
2022,CA,"Cities from 25,000 thru 49,999",4,1,5,3,0,0,0,0,5,8,0,0,0,0,13
2022,AZ,"Cities under 2,500",2,2,3,4,0,1,0,0,5,2,0,3,0,0,11
2022,AZ,"Cities from 2,500 thru 9,999",2,0,0,0,0,0,0,0,1,0,0,1,0,0,2
2022,AZ,"MSA counties 100,000 or over",2,5,7,2,0,0,2,0,5,7,1,1,0,0,16
2022,CA,"Cities from 2,500 thru 9,999",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2022,CA,"Cities from 25,000 thru 49,999",0,0,1,1,0,0,0,0,0,0,2,0,0,0,2
2022,ID,"Cities from 10,000 thru 24,999",3,0,0,4,0,0,0,0,1,5,1,0,0,0,7
2022,IL,"Cities from 10,000 thru 24,999",2,0,0,4,0,0,0,0,5,1,0,0,0,0,6
2022,AR,"Cities from 2,500 thru 9,999",0,0,1,1,0,0,0,1,1,0,0,0,0,0,2
2022,GA,"Cities from 50,000 thru 99,999",1,0,5,0,0,4,0,0,0,2,0,0,0,0,6
2022,CO,"Cities from 10,000 thru 24,999",0,0,1,3,0,0,0,0,2,1,1,0,0,0,4
2022,CA,"Cities under 2,500",0,0,0,2,0,0,0,0,0,0,2,0,0,0,2
2022,CO,"Non-MSA counties from 10,000 thru 24,999",2,0,1,0,0,0,0,0,3,0,0,0,0,0,3
2022,IA,"Non-MSA counties under 10,000",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2022,AZ,"Cities from 10,000 thru 24,999",0,1,0,2,0,0,0,0,0,1,1,1,0,0,3
2022,IL,"Non-MSA counties from 10,000 thru 24,999",0,1,3,7,0,0,0,0,10,0,1,0,0,0,11
2022,CA,"Cities from 25,000 thru 49,999",5,0,4,5,0,0,2,0,2,5,2,3,0,0,14
2022,IA,"Non-MSA counties from 10,000 thru 24,999",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2022,CA,"Cities from 50,000 thru 99,999",1,0,1,0,0,0,0,0,1,0,0,1,0,0,2
2022,CA,"Cities from 25,000 thru 49,999",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2022,AR,"MSA counties from 25,000 thru 99,999",0,2,0,0,0,0,0,0,0,2,0,0,0,0,2
2022,CA,"Cities from 10,000 thru 24,999",0,0,1,1,0,1,0,0,1,0,0,0,0,0,2
2022,CA,"Cities from 50,000 thru 99,999",4,7,4,5,1,1,0,0,6,7,1,4,0,0,20
2022,CA,"MSA counties from 25,000 thru 99,999",3,4,12,12,0,0,0,0,1,21,3,6,0,0,31
2022,IA,"Non-MSA counties under 10,000",2,0,0,0,0,0,0,0,0,2,0,0,0,0,2
2022,FL,"Cities from 10,000 thru 24,999",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2022,AR,"MSA counties from 25,000 thru 99,999",0,0,1,1,0,0,0,0,1,1,0,0,0,0,2
2022,IL,"MSA counties from 10,000 thru 24,999",0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2022,IA,"Cities from 2,500 thru 9,999",0,2,3,2,0,0,0,0,1,5,1,0,0,0,7
2022,AR,"Cities from 100,000 thru 249,999",13,7,8,14,3,5,1,0,10,15,1,7,0,0,42
2022,GA,"Non-MSA counties from 10,000 thru 24,999",1,0,3,0,0,0,0,0,2,0,2,0,0,0,4
2022,CA,"Cities from 100,000 thru 249,999",0,6,2,1,0,0,0,0,6,3,0,0,0,0,9
2022,ID,"MSA counties from 10,000 thru 24,999",0,0,4,0,0,0,0,0,1,3,0,0,0,0,4
2022,GA,"MSA counties from 10,000 thru 24,999",0,0,3,0,0,0,0,0,0,3,0,0,0,0,3
2022,GA,"Cities from 100,000 thru 249,999",5,0,0,1,0,1,0,0,0,5,0,0,0,0,6
2022,GA,"Non-MSA counties from 25,000 thru 99,999",1,1,1,0,0,0,0,0,1,1,0,1,0,0,3
2022,AL,"Non-MSA counties from 10,000 thru 24,999",3,0,0,3,0,0,0,0,3,0,1,2,0,0,6
2022,AK,"Cities from 10,000 thru 24,999",4,1,3,5,0,4,0,0,1,0,5,3,0,0,13
2022,AZ,"Cities under 2,500",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2022,CO,"Non-MSA counties under 10,000",0,0,3,0,0,1,0,0,0,2,0,0,0,0,3
2022,AL,"Cities from 2,500 thru 9,999",3,0,1,0,0,0,0,0,0,4,0,0,0,0,4
2022,CA,"Cities under 2,500",0,0,2,0,0,0,0,0,1,1,0,0,0,0,2
2022,GA,"Non-MSA counties from 10,000 thru 24,999",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2022,IL,"Cities from 2,500 thru 9,999",2,0,0,1,0,0,0,0,1,2,0,0,0,0,3
2022,CT,"Cities from 10,000 thru 24,999",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2022,GA,"Cities from 10,000 thru 24,999",1,0,0,1,1,0,0,0,1,0,0,0,0,0,2
2022,CO,"Cities from 25,000 thru 49,999",0,0,0,4,0,0,0,0,3,1,0,0,0,0,4
2022,ID,"Cities from 50,000 thru 99,999",8,2,6,4,0,0,0,0,8,10,1,1,0,0,20
2022,IL,"Cities from 25,000 thru 49,999",3,0,0,5,0,0,0,0,0,8,0,0,0,0,8
2022,IA,"MSA counties from 10,000 thru 24,999",1,0,0,2,0,0,0,0,1,2,0,0,0,0,3
2022,CA,"Cities under 2,500",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2022,CA,"Cities from 10,000 thru 24,999",0,2,1,0,0,0,0,2,0,1,0,0,0,0,3
2022,CA,"Cities from 25,000 thru 49,999",0,2,0,1,0,0,0,0,1,1,0,1,0,0,3
2022,GA,"Non-MSA counties from 10,000 thru 24,999",1,0,0,1,0,0,0,0,1,1,0,0,0,0,2
2022,GA,"Non-MSA counties from 25,000 thru 99,999",2,0,0,0,0,0,0,0,0,0,0,2,0,0,2
2022,IA,"Non-MSA counties from 10,000 thru 24,999",0,1,1,2,0,0,0,0,1,1,0,2,0,0,4
2022,GA,"Non-MSA counties from 10,000 thru 24,999",1,0,4,11,0,0,0,0,7,0,6,3,0,0,16
2022,AK,"Cities from 2,500 thru 9,999",0,0,0,4,0,0,0,1,2,0,0,1,0,0,4
2022,IL,"Cities from 25,000 thru 49,999",0,1,0,1,0,0,0,0,1,1,0,0,0,0,2
2022,FL,"Cities from 50,000 thru 99,999",10,1,12,14,0,0,0,0,5,26,0,6,0,0,37
2022,AL,"MSA counties from 25,000 thru 99,999",1,4,3,1,0,0,0,0,5,3,0,1,0,0,9
2022,GA,"Non-MSA counties from 10,000 thru 24,999",0,0,4,0,0,3,0,0,0,0,0,1,0,0,4
2022,FL,"Cities from 25,000 thru 49,999",4,0,0,0,0,0,0,0,1,3,0,0,0,0,4
2022,FL,"MSA counties from 25,000 thru 99,999",0,0,2,1,0,0,0,0,0,3,0,0,0,0,3
2022,IA,"Non-MSA counties under 10,000",0,0,1,1,0,0,0,0,0,2,0,0,0,0,2
2022,AR,"Cities from 25,000 thru 49,999",0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2022,AL,"Cities from 2,500 thru 9,999",1,1,0,1,0,0,0,0,1,1,0,1,0,0,3
2022,AK,"Cities under 2,500",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2022,IA,"Non-MSA counties under 10,000",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2022,AL,"Cities under 2,500",0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2022,IL,"MSA counties from 10,000 thru 24,999",2,0,1,0,0,1,0,0,1,1,0,0,0,0,3
2022,AR,"Cities under 2,500",1,1,0,2,0,0,0,0,1,2,1,0,0,0,4
2022,FL,"MSA counties 100,000 or over",232,0,0,0,0,5,0,0,68,104,19,36,0,0,232
2022,AL,"Cities from 10,000 thru 24,999",0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2022,ID,"MSA counties 100,000 or over",1,6,10,8,0,6,0,0,8,8,1,2,0,0,25
2022,IL,"Cities from 2,500 thru 9,999",0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2022,ID,"Cities under 2,500",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2022,AL,"Cities from 10,000 thru 24,999",0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2022,AL,"Cities under 2,500",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2022,DE,"Cities under 2,500",0,0,0,2,0,0,0,0,1,0,1,0,0,0,2
2022,CA,"Cities from 2,500 thru 9,999",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2022,AL,"Cities from 2,500 thru 9,999",0,0,2,1,0,0,0,0,1,0,2,0,0,0,3
2022,FL,"MSA counties 100,000 or over",3,1,6,5,0,0,0,0,1,14,0,0,0,0,15
2022,CT,"Non-MSA counties 100,000 or over",0,0,6,3,0,0,0,0,6,3,0,0,0,0,9
2022,IA,"Cities from 2,500 thru 9,999",1,1,2,4,0,0,0,0,2,3,3,0,0,0,8
2022,AR,"Cities from 50,000 thru 99,999",1,0,4,9,0,0,0,0,9,2,2,1,0,0,14
2022,IA,"Cities from 2,500 thru 9,999",1,1,0,1,0,0,0,0,2,1,0,0,0,0,3
2022,AR,"Cities from 10,000 thru 24,999",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2022,CA,"Non-MSA counties from 25,000 thru 99,999",1,7,5,5,0,1,0,0,3,6,3,5,0,0,18
2022,IL,"Cities from 25,000 thru 49,999",4,0,0,3,0,0,0,0,1,3,0,3,0,0,7
2022,AR,"Cities from 25,000 thru 49,999",1,1,1,1,0,0,0,0,1,2,0,1,0,0,4
2022,GA,"Cities from 25,000 thru 49,999",2,1,1,1,0,0,0,0,1,3,0,1,0,0,5
2022,CA,"Cities from 10,000 thru 24,999",0,2,0,0,0,0,0,0,0,0,2,0,0,0,2
2022,CA,"Cities from 50,000 thru 99,999",2,3,1,1,0,0,0,0,1,2,0,4,0,0,7
2022,GA,"Cities from 10,000 thru 24,999",1,2,3,2,0,2,0,0,0,4,1,1,0,0,8
2022,IA,"Non-MSA counties under 10,000",2,0,0,0,0,0,0,0,1,1,0,0,0,0,2
2022,IA,"Cities from 25,000 thru 49,999",0,3,2,1,0,0,0,0,6,0,0,0,0,0,6
2022,CO,"Cities from 2,500 thru 9,999",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2022,AL,"Cities from 2,500 thru 9,999",0,0,0,2,0,2,0,0,0,0,0,0,0,0,2
2022,AL,"Non-MSA counties from 25,000 thru 99,999",0,0,1,3,0,0,0,0,2,2,0,0,0,0,4
2022,CA,"Cities from 2,500 thru 9,999",0,0,0,2,0,0,0,0,0,2,0,0,0,0,2
2022,ID,"MSA counties from 25,000 thru 99,999",2,0,0,2,0,0,0,0,1,2,1,0,0,0,4
2022,CO,"Cities under 2,500",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2022,IA,"Cities from 2,500 thru 9,999",1,2,2,0,0,0,0,0,1,4,0,0,0,0,5
2022,IL,"Cities from 10,000 thru 24,999",0,0,1,2,0,0,0,0,0,3,0,0,0,0,3
2022,CA,"Cities from 100,000 thru 249,999",0,0,2,0,1,0,0,0,0,0,0,1,1,0,2
2022,IA,"MSA counties from 10,000 thru 24,999",7,0,0,0,0,0,0,0,2,3,1,1,0,0,7
2022,CT,"Cities from 50,000 thru 99,999",3,0,2,4,0,0,0,0,6,2,1,0,0,0,9
2022,GA,"MSA counties 100,000 or over",2,6,7,5,0,2,0,0,2,6,6,4,0,0,20
2022,AL,"Non-MSA counties from 25,000 thru 99,999",0,0,3,5,0,0,0,0,0,1,5,2,0,0,8
2022,IA,"Non-MSA counties under 10,000",0,0,1,3,0,0,0,0,3,1,0,0,0,0,4
2022,CO,"Cities from 25,000 thru 49,999",1,2,1,7,0,0,1,0,5,3,2,0,0,0,11
2022,GA,"Non-MSA counties under 10,000",0,0,1,2,0,0,0,0,1,0,0,2,0,0,3
2022,IA,"Cities from 10,000 thru 24,999",3,0,1,0,0,0,0,0,0,3,0,1,0,0,4
2022,CO,"Cities under 2,500",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2022,IA,"MSA counties from 10,000 thru 24,999",1,1,0,3,0,0,0,0,2,3,0,0,0,0,5
2022,IA,"Cities from 10,000 thru 24,999",0,0,0,2,0,0,0,0,1,1,0,0,0,0,2
2022,AL,"Non-MSA counties from 25,000 thru 99,999",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2022,ID,"Cities from 10,000 thru 24,999",0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2022,AZ,"Cities from 25,000 thru 49,999",0,1,0,1,0,0,0,0,0,1,0,1,0,0,2
2022,CA,"Cities from 10,000 thru 24,999",0,0,0,2,0,0,0,0,0,1,0,1,0,0,2
2022,AZ,"Cities under 2,500",16,12,19,23,0,6,0,3,9,43,0,9,0,0,70
2022,CO,"Cities under 2,500",0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2022,AR,"Non-MSA counties under 10,000",0,0,1,1,0,0,0,0,0,0,1,1,0,0,2
2022,CA,"Cities from 2,500 thru 9,999",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2022,IA,"Cities from 50,000 thru 99,999",14,4,14,12,0,2,0,0,9,31,0,2,0,0,44
2022,AL,"Cities under 2,500",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2022,AR,"Cities from 2,500 thru 9,999",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2022,GA,"Non-MSA counties from 10,000 thru 24,999",1,0,2,1,0,0,0,0,1,3,0,0,0,0,4
2022,CO,"Cities from 50,000 thru 99,999",1,0,0,1,0,0,0,0,0,1,0,1,0,0,2
2022,AZ,"Cities from 25,000 thru 49,999",1,0,0,1,0,0,0,0,1,0,0,1,0,0,2
2022,AK,"Cities under 2,500",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2022,ID,"Non-MSA counties under 10,000",3,1,3,2,0,0,0,0,0,9,0,0,0,0,9
2022,ID,"Cities from 2,500 thru 9,999",3,0,2,1,0,0,0,0,0,3,0,3,0,0,6
2022,DE,"Cities under 2,500",0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2022,GA,"Cities under 2,500",0,0,0,2,0,0,0,0,0,1,1,0,0,0,2
2022,AR,"Non-MSA counties from 25,000 thru 99,999",0,1,1,1,0,0,0,0,3,0,0,0,0,0,3
2022,AL,"MSA counties from 10,000 thru 24,999",0,0,2,8,0,0,0,0,1,2,0,7,0,0,10
2022,AZ,"Cities from 25,000 thru 49,999",5,1,0,2,0,0,0,0,1,4,0,3,0,0,8
2022,ID,"Cities from 100,000 thru 249,999",16,10,23,26,0,5,0,4,14,45,1,6,0,0,75
2022,GA,"Cities under 2,500",0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2022,FL,"MSA counties 100,000 or over",2,1,1,6,0,2,0,0,1,7,0,0,0,0,10
2022,CA,"Cities from 100,000 thru 249,999",0,3,4,2,0,0,0,0,3,3,1,2,0,0,9
2022,ID,"Cities from 2,500 thru 9,999",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2022,AZ,"Cities under 2,500",3,0,0,1,0,0,0,0,3,1,0,0,0,0,4
2022,AZ,"Cities from 50,000 thru 99,999",0,2,6,1,0,0,0,0,3,5,0,1,0,0,9
2022,CO,"Non-MSA counties from 10,000 thru 24,999",1,0,3,2,0,0,0,0,3,3,0,0,0,0,6
2022,AL,"Cities from 2,500 thru 9,999",2,0,0,0,0,0,0,0,0,2,0,0,0,0,2
2022,AL,"Cities from 2,500 thru 9,999",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2022,CT,"Cities from 50,000 thru 99,999",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2022,IL,"Cities from 2,500 thru 9,999",4,0,1,0,0,0,0,0,4,1,0,0,0,0,5
2022,IA,"Non-MSA counties under 10,000",0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2022,IA,"Cities from 50,000 thru 99,999",2,2,3,3,0,0,0,0,3,4,1,2,0,0,10
2022,AL,"Cities from 50,000 thru 99,999",2,0,0,0,0,0,0,0,2,0,0,0,0,0,2
2022,IL,"Cities from 25,000 thru 49,999",0,0,2,3,0,0,0,0,0,4,1,0,0,0,5
2022,IA,"Cities from 2,500 thru 9,999",0,0,5,0,0,0,0,0,3,2,0,0,0,0,5
2022,CO,"Cities under 2,500",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2022,AL,"Non-MSA counties from 10,000 thru 24,999",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2022,CA,"Cities from 25,000 thru 49,999",2,0,0,0,0,0,0,0,0,1,0,1,0,0,2
2022,IA,"Cities from 2,500 thru 9,999",1,0,1,0,0,0,0,0,2,0,0,0,0,0,2
2022,CA,"Cities from 50,000 thru 99,999",4,2,11,5,0,0,0,0,2,10,0,10,0,0,22
2022,IA,"Non-MSA counties from 10,000 thru 24,999",2,0,0,2,0,0,0,0,4,0,0,0,0,0,4
2022,CA,"Cities from 100,000 thru 249,999",10,25,27,38,0,0,0,0,20,67,2,11,0,0,100
2022,GA,"MSA counties from 25,000 thru 99,999",6,1,1,0,0,6,0,0,1,0,0,1,0,0,8
2022,AZ,"MSA counties from 25,000 thru 99,999",36,9,29,22,0,4,0,0,17,64,4,7,0,0,96
2022,CA,"Cities from 50,000 thru 99,999",1,0,2,3,0,0,0,0,0,2,0,4,0,0,6
2022,AL,"Cities from 25,000 thru 49,999",1,2,0,3,0,0,0,0,4,0,2,0,0,0,6
2022,GA,"Non-MSA counties from 25,000 thru 99,999",0,2,0,0,0,0,0,0,2,0,0,0,0,0,2
2022,CA,"Cities under 2,500",2,1,3,2,0,0,0,0,3,3,0,2,0,0,8
2022,CA,"Cities from 50,000 thru 99,999",1,0,2,0,0,0,0,0,1,2,0,0,0,0,3
2022,AL,"Cities from 50,000 thru 99,999",6,2,3,8,0,0,0,0,7,2,0,10,0,0,19
2022,CO,"Non-MSA counties from 10,000 thru 24,999",1,2,2,6,0,1,0,0,6,2,0,2,0,0,11
2022,GA,"Non-MSA counties from 25,000 thru 99,999",0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2022,IA,"Cities from 2,500 thru 9,999",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2022,CA,"Cities from 100,000 thru 249,999",7,8,7,15,0,0,0,0,14,13,6,4,0,0,37
2022,CO,"Cities from 50,000 thru 99,999",3,0,1,0,0,0,0,0,1,0,3,0,0,0,4
2022,CA,"Cities from 50,000 thru 99,999",4,2,4,2,0,0,0,0,3,6,1,2,0,0,12
2022,AL,"Cities under 2,500",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2022,DE,"Cities from 2,500 thru 9,999",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2022,AL,"Non-MSA counties from 10,000 thru 24,999",0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2022,AK,"Cities from 25,000 thru 49,999",7,1,8,9,0,2,0,0,18,5,0,0,0,0,25
2022,AR,"Cities from 10,000 thru 24,999",0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2022,AL,"Cities from 2,500 thru 9,999",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2022,GA,"MSA counties under 10,000",0,3,0,0,0,0,0,0,0,3,0,0,0,0,3
2022,ID,"Cities from 10,000 thru 24,999",1,0,1,1,0,0,0,0,0,2,0,1,0,0,3
2022,IL,"Cities from 50,000 thru 99,999",2,0,0,3,0,0,0,0,0,5,0,0,0,0,5
2022,CO,"Cities from 2,500 thru 9,999",1,0,1,1,0,0,0,0,3,0,0,0,0,0,3
2022,GA,"Cities from 10,000 thru 24,999",1,0,3,0,0,2,0,0,0,2,0,0,0,0,4
2022,CA,"Cities from 25,000 thru 49,999",2,0,1,6,0,0,0,0,2,5,0,2,0,0,9
2022,GA,"Cities from 10,000 thru 24,999",0,0,10,0,0,0,0,1,2,1,3,3,0,0,10
2022,CO,"Cities from 250,000 thru 499,999",13,23,32,22,0,8,0,1,52,21,2,6,0,0,90
2022,GA,"Cities from 10,000 thru 24,999",1,0,5,3,0,0,0,1,0,1,1,6,0,0,9
2022,CO,"Non-MSA counties from 10,000 thru 24,999",0,0,2,0,0,0,0,0,2,0,0,0,0,0,2
2022,CA,"Cities from 50,000 thru 99,999",0,0,3,3,0,0,0,0,0,6,0,0,0,0,6
2022,AL,"MSA counties from 25,000 thru 99,999",2,0,4,5,0,0,0,0,2,5,1,3,0,0,11
2022,IA,"Cities from 25,000 thru 49,999",2,0,0,3,0,0,0,0,3,1,0,1,0,0,5
2022,CT,"Cities from 10,000 thru 24,999",0,0,3,1,0,0,0,0,4,0,0,0,0,0,4
2022,AL,"Cities from 50,000 thru 99,999",2,2,2,3,0,0,0,0,3,4,0,2,0,0,9
2022,FL,"MSA counties 100,000 or over",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2022,CA,"Cities under 2,500",0,2,0,0,0,0,0,0,1,1,0,0,0,0,2
2022,IA,"MSA counties from 10,000 thru 24,999",1,1,3,2,0,0,0,0,5,0,2,0,0,0,7
2022,IL,"Cities from 2,500 thru 9,999",1,1,1,0,0,0,0,0,2,1,0,0,0,0,3
2022,IA,"Cities from 2,500 thru 9,999",0,0,0,2,0,0,0,0,2,0,0,0,0,0,2
2022,GA,"Cities from 10,000 thru 24,999",0,1,3,1,0,0,0,0,1,3,0,1,0,0,5
2022,CA,"Cities from 50,000 thru 99,999",2,9,10,3,0,0,0,0,2,8,0,14,0,0,24
2022,GA,"MSA counties under 10,000",1,0,3,1,0,0,0,0,1,3,0,1,0,0,5
2022,IA,"Cities from 2,500 thru 9,999",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2022,IL,"Cities from 50,000 thru 99,999",0,0,1,1,0,0,0,0,0,1,0,1,0,0,2
2022,GA,"MSA counties 100,000 or over",1,2,6,5,1,0,0,0,0,8,0,5,0,0,14
2022,GA,"Non-MSA counties from 10,000 thru 24,999",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2022,GA,"Cities from 50,000 thru 99,999",3,1,4,2,0,3,0,0,2,5,0,0,0,0,10
2022,CA,"Non-MSA counties from 10,000 thru 24,999",1,0,1,0,0,0,0,0,0,2,0,0,0,0,2
2022,IL,"Cities from 2,500 thru 9,999",1,0,1,1,0,0,0,0,1,2,0,0,0,0,3
2022,AL,"Cities under 2,500",0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2022,AL,"Cities from 10,000 thru 24,999",0,0,0,2,0,0,0,0,1,1,0,0,0,0,2
2022,CT,"Cities under 2,500",2,0,0,1,0,0,0,0,1,2,0,0,0,0,3
2022,CT,"Cities from 50,000 thru 99,999",7,1,0,0,0,0,0,0,4,3,1,0,0,0,8
2022,CA,"Cities from 10,000 thru 24,999",1,0,1,4,0,0,0,0,1,2,1,2,0,0,6
2022,CA,"Cities from 25,000 thru 49,999",1,0,1,4,0,0,0,0,1,5,0,0,0,0,6
2022,ID,"MSA counties from 10,000 thru 24,999",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2022,IA,"Non-MSA counties under 10,000",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2022,IA,"Non-MSA counties from 10,000 thru 24,999",0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2022,IA,"Cities from 50,000 thru 99,999",7,7,6,11,0,4,0,0,8,18,0,1,0,0,31
2022,AZ,"Cities from 25,000 thru 49,999",13,9,17,28,0,2,0,0,6,47,4,8,0,0,67
2022,CA,"Cities under 2,500",0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2022,IA,"Cities from 2,500 thru 9,999",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2022,CA,"Cities from 25,000 thru 49,999",0,0,0,2,0,0,0,0,2,0,0,0,0,0,2
2022,AZ,"Cities from 10,000 thru 24,999",0,2,4,3,0,0,0,0,4,4,0,1,0,0,9
2022,CA,"Cities from 100,000 thru 249,999",11,12,9,8,0,0,0,0,2,34,0,4,0,0,40
2022,AL,"Non-MSA counties from 10,000 thru 24,999",1,0,1,0,0,0,0,0,0,2,0,0,0,0,2
2022,IA,"Cities from 2,500 thru 9,999",1,0,0,1,0,0,0,0,1,1,0,0,0,0,2
2022,AL,"Cities from 25,000 thru 49,999",0,0,2,0,0,0,0,0,1,0,1,0,0,0,2
2022,AR,"Cities from 10,000 thru 24,999",1,5,5,1,0,1,0,0,6,5,0,0,0,0,12
2022,CA,"Cities from 25,000 thru 49,999",6,10,10,5,0,0,0,0,13,15,1,2,0,0,31
2022,GA,"Cities from 2,500 thru 9,999",0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2022,IL,"Cities from 10,000 thru 24,999",7,0,6,3,0,0,0,0,4,10,0,2,0,0,16
2022,IA,"Non-MSA counties from 10,000 thru 24,999",3,0,0,0,0,0,0,0,1,2,0,0,0,0,3
2022,GA,"Cities from 10,000 thru 24,999",1,0,0,2,0,1,0,0,1,0,0,1,0,0,3
2022,CA,"Cities under 2,500",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2022,AL,"Non-MSA counties under 10,000",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2022,IL,"Non-MSA counties from 10,000 thru 24,999",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2022,FL,"Cities under 2,500",2,0,0,0,0,0,0,0,2,0,0,0,0,0,2
2022,CA,"Cities from 2,500 thru 9,999",0,3,3,4,0,0,0,0,4,4,0,2,0,0,10
2022,GA,"MSA counties from 25,000 thru 99,999",0,3,2,2,0,1,0,1,2,2,0,1,0,0,7
2022,IL,"Cities from 50,000 thru 99,999",4,5,0,6,0,1,0,0,0,0,3,11,0,0,15
2022,CO,"MSA counties from 25,000 thru 99,999",0,0,2,0,0,0,0,0,0,0,1,1,0,0,2
2022,IL,"Cities from 2,500 thru 9,999",2,1,1,1,0,0,0,0,1,2,1,1,0,0,5
2022,AZ,"Cities from 100,000 thru 249,999",3,0,6,1,0,0,0,0,8,1,0,1,0,0,10
2022,AL,"Cities from 10,000 thru 24,999",0,3,1,2,0,0,0,0,2,3,0,1,0,0,6
2022,GA,"Cities under 2,500",2,0,0,1,0,0,0,0,0,1,0,2,0,0,3
2022,GA,"Cities from 10,000 thru 24,999",0,0,1,3,0,0,0,0,1,3,0,0,0,0,4
